Time,Remote DRAM Accesses,Local DRAM Accesses
672.744848507,143789636,81455229
674.747078305,144606592,81848372
676.748849794,145388326,82251795
678.751101275,146515419,82905832
680.752850514,147105907,83198617
682.755133233,148143581,83818698
684.75684962,149014275,84329104
686.759094431,149693577,84763625
688.760848421,150598622,85241401
690.763091415,151490179,85780421
692.76485103,152264845,86197142
694.767096468,153198118,86704209
696.768848528,153958448,87184631
698.771086241,154905613,87746112
700.772849145,155587709,88164613
702.775094365,156360246,88608664
704.776846451,156901866,88930903
706.779093839,157491637,89321306
708.780849357,158012676,89606891
710.783094156,158711990,90014155
712.784848282,159419173,90401466
714.787096941,160389621,90950722
716.788849091,161040409,91323789
718.791099565,161786676,91744613
720.792850172,162831949,92299569
722.795092719,163569381,92782212
724.796852257,164185862,93097442
726.799320905,165027314,93622864
728.801397995,165663181,94042560
730.803890152,166512212,94558025
732.805927538,167219778,94951972
734.808416666,168006987,95475681
736.810449038,168582910,95835775
738.812870003,169458669,96366453
740.81534528,170301928,96852065
742.817401731,170783405,97202644
744.819888278,171579450,97758295
746.821922236,172226018,98115663
748.824451882,172879616,98439566
750.826455577,173550326,98919839
752.828871647,174330002,99404053
754.831347337,175037638,99860486
756.833397097,175926056,100343131
758.835879298,176535495,100685162
760.837930922,177149116,101116304
762.840419742,177977258,101601500
764.84244506,178690936,101978559
766.844876732,179628757,102544934
768.847358333,180161769,102871472
770.849395418,180801117,103280939
772.851892198,181394367,103655441
774.853926957,182146019,104186008
776.856408302,183074080,104670907
778.858451152,183602612,105070680
780.860872037,184118404,105328368
782.863351975,184969125,105886259
784.865399239,185788089,106348708
786.867900613,186414843,106772992
788.869928771,187140431,107267963
790.872415096,187726681,107634785
792.874451045,188250123,108045822
794.876870864,189075975,108499052
796.879363492,189949148,109057258
798.881400473,190320671,109397104
800.883875815,191232417,109883479
802.88592559,191674049,110187954
804.888421742,192246029,110605976
806.890458511,193077063,111153694
808.892874707,193701181,111607085
810.895452155,194435320,112073230
812.897928302,195187683,112561299
814.900436376,195767250,112932379
816.902452695,196243136,113287114
818.904875056,196964856,113737932
820.907343512,197600093,114121330
822.909396906,198034940,114369145
824.911890395,198753366,114851461
826.913932245,199258352,115183020
828.916424528,199773824,115547985
830.918450762,200302625,115877571
832.920873756,200808392,116299052
834.923360315,201492008,116737507
836.925395351,202076316,117092971
838.927898203,202780557,117594865
840.929929317,203309655,117992980
842.932430407,204141014,118473378
844.934981507,205079705,119006171
846.937396161,205240105,119244586
848.939886748,205934955,119695083
850.941935575,206523525,120025646
852.944426681,207085795,120402345
854.946451675,207612658,120777078
856.948872571,208302466,121132086
858.951361636,208931875,121578617
860.953398464,209470511,121917761
862.955898786,210125097,122346760
864.957929703,210512737,122564321
866.960438324,211187928,123012596
868.962459832,211593345,123301614
870.964871822,212269570,123699421
872.967353699,212855607,124151051
874.969399421,213346082,124470909
876.97188579,213953578,124882909
878.974440237,214562921,125293861
880.976858958,215186631,125750740
882.979097165,215610197,126087547
884.980852409,216110106,126437900
886.983108184,216666593,126814612
888.984851837,217292408,127215136
890.987099816,217736716,127515198
892.988848637,218266426,127927773
894.991098092,218927491,128396715
896.992848535,219497265,128773888
898.995137658,100364751,60523612
899.258597561,1366161,1403757
