Time,Remote DRAM Accesses,Local DRAM Accesses
600.645208825,97675987,27092325
602.646982373,98699023,27136030
604.649208077,101190441,27187248
606.650981635,100912215,27261370
608.653204739,102647379,27393443
610.655525635,103693487,27449399
612.657968794,104093345,27475369
614.66004755,106739011,27687785
616.662494476,106307642,27634095
618.664572907,107349238,27772313
620.667002251,109802099,27895380
622.669450645,109712751,27866655
624.670980659,111955226,27995552
626.67343938,112078870,28042369
628.675525858,112874181,28144129
630.677979334,114912302,28312074
632.68004603,114741384,28289128
634.6835879,116536935,28320906
636.685827368,117382654,28389514
638.68804312,117782299,28488699
640.69048119,120146406,28658938
642.692571383,119825491,28653245
644.695001824,121022254,28745721
646.697443689,123210325,28877332
648.699527457,123249518,28899997
650.702099648,125779494,29114847
652.702983551,125373882,29021791
654.705230201,126513918,29064131
656.706981178,128518554,29217324
658.709203231,128318918,29189877
660.710988041,130029520,29361798
662.713877368,130891938,29471888
664.716044072,131288626,29468913
666.718441679,133763625,29639454
668.720573639,133630283,29600801
670.722928878,134890818,29730487
672.725343821,137269069,29900256
674.727523417,136914743,29905027
676.729937705,139431961,30024280
678.732047828,139208817,30087514
680.734465879,140595194,30213647
682.736567724,142933751,30194459
684.738999437,142760958,30312716
686.741420517,145094368,30427994
688.743523767,145375370,30494415
690.745948799,146105980,30623879
692.746980822,148105957,30650176
694.749403309,148199008,30713601
696.751531268,149339652,30801361
698.753949191,151589834,30838507
700.756049077,151322639,30976231
702.758466232,153663718,31008980
704.760573381,153529562,31115576
706.763002355,154686395,31206934
708.765418357,157180260,31266309
710.767522594,156974489,31363715
712.76993346,158855140,31465866
714.772043647,159216823,31517452
716.774451859,160099469,31588200
718.776575372,162414769,31603473
720.779005646,162600359,31789286
722.781420311,163534546,31860683
724.783527688,165952772,31896367
726.785944672,165730362,32038058
728.788046438,168088094,32086491
730.790481033,167660740,32143803
732.792570902,168753511,32248664
734.794998923,171020765,32271191
736.797427879,170624428,32334259
738.799525989,174126216,32279221
