Time,Remote DRAM Accesses,Local DRAM Accesses
516.536761972,43677040,77882204
518.538521272,44492518,79770968
520.540820261,44561063,79754379
522.542520564,45337241,81440340
524.544749116,45442573,81557724
526.546522057,45815143,82278692
528.548759535,46580897,83957630
530.550522101,46698626,84210882
532.552763037,47203839,85431859
534.554522459,47491134,85977343
536.556759775,47776553,86540950
538.558523714,48582274,88278065
540.560765162,48704007,88397518
542.562524556,49090788,89216160
544.564776512,49932845,91086048
546.566521672,49943851,90898837
548.568761718,50823833,92869196
550.57052145,50932293,92837283
552.572770286,51385555,93836109
554.574524978,52351761,95977368
556.576778222,52527777,96043285
558.578532299,53254180,97601971
560.580769971,53598007,98263945
562.5825331,53848269,98689156
564.584775788,54830052,100887176
566.586522703,54672563,100327918
568.588768583,55223088,101314300
570.590521918,56084219,103320439
572.59276612,56193456,103258483
574.594521834,57073628,105207140
576.596770264,57223321,105236636
578.598521143,57632430,105938932
580.60075901,60384410,113169346
582.602523136,58595161,107970316
584.604758947,59346893,109624535
586.606522849,59801724,110355654
588.608762074,60153703,110917580
590.610525343,61039917,112975429
592.612783711,61149383,112904702
594.614524984,61593900,113697579
596.616775801,62422823,115543183
598.618523433,62608095,115559997
600.620772501,63449089,117440620
602.622523923,63511168,117202561
604.624771071,63994840,118198392
606.626523738,65036900,120412514
608.628766388,65030508,120060939
610.630522373,65559420,121360441
612.633009549,66117552,122300569
614.63507272,66382591,122678505
616.637567077,67296251,124666067
618.640102979,67429023,124650460
620.642546338,67901852,125597699
622.645031945,68694253,127299332
624.647073457,68869815,127223713
626.649640512,69753326,129210790
628.652130701,69812173,129024310
630.654549906,70200585,129722560
632.657034352,70973745,131425089
634.659072477,71297274,131786371
636.661557972,72202700,133587365
638.663593461,72648139,134282367
640.666077125,72990046,134753189
642.668554739,73953893,136875359
644.670522792,73887387,136424872
646.67277142,74386924,137300526
648.674524809,75387791,139403587
650.676814628,75506227,139423047
652.678521871,76316626,141170539
654.680770832,76293624,141033775
656.682522573,76724035,141820844
658.684768331,77615161,143689178
660.686524004,77587885,143467534
662.688774105,78338969,145053938
664.691069183,78903449,145984199
666.693550431,79218347,146394843
668.69559607,80130731,148345019
670.69808102,80217979,148192632
672.700126569,80750530,149189325
674.702546247,81386176,150598914
676.705027675,81706917,150945272
678.707076309,82523523,152693140
680.709555023,82670593,152650913
682.71160899,83178749,153473623
684.714089712,84101299,155422956
686.716555604,84209662,155294802
688.718521741,84811946,156509804
690.720757119,85231670,157215085
692.722523103,85482624,157585387
694.724772412,86304112,159178313
696.726525286,86450730,159165120
698.728774968,86826288,159832866
700.730522554,87634963,161578845
702.732766677,87759576,161458426
704.734526789,88544798,163108673
706.736777575,88583293,162899872
708.738523325,88945342,163532834
710.740774252,89761631,165231135
712.742529004,89813713,165004218
714.744814461,90425331,166298051
716.746521765,90803678,166869513
718.748772234,91265769,167528263
720.750525596,91892377,168873211
722.752772067,92214181,169198550
724.754525018,92550700,169735329
726.756776594,93322056,171134600
728.758525275,93451921,171130769
730.760772839,94253482,172665125
732.762523438,94377151,172686690
734.764775339,95004142,173696401
736.76652329,95663314,175074142
738.768777668,95820286,175094026
740.770525337,96397025,176181343
742.772777416,96700922,176653987
744.774522963,97133917,177315149
746.776769946,97920668,178886191
748.778524128,97953604,178676815
750.780761599,98380616,179373117
752.782524192,99196616,180988035
754.784771819,99392792,181125254
756.78652722,100243118,182913584
758.788772262,100391514,182777710
760.790524636,100758046,183376799
762.792768259,101345948,184450395
764.794522723,101711228,184871273
766.796771659,102318046,185943000
768.79852415,102556899,186317496
770.800994808,103113297,187099848
772.803070963,103598776,188184218
774.805531481,103949432,188535813
776.807606868,104540449,189312668
778.810081899,105125400,190636196
780.81212514,105340852,190723305
782.814526734,106099933,192260115
784.816992532,106383959,192333731
786.819054066,107308808,194253033
788.821308854,107843628,195438739
790.82360181,107787395,194838310
792.826038535,108144602,195433075
794.828134681,108430307,195993409
796.830552071,108915606,196525645
798.833046225,109487751,197710305
800.835069309,109572016,197677967
802.837564202,110062604,198426202
804.839597495,110547066,199472592
806.842090248,110809522,199637033
808.844690709,111403888,200822259
810.846526341,111628064,200917078
812.848824282,112085180,201622471
814.850534191,112711852,202751998
816.852790605,112973830,203028175
818.854523331,113410105,203797670
820.856763464,113964280,204842444
822.858521923,114173727,205017620
824.860770064,114875115,206396068
826.862523435,114883469,206206801
828.864766028,115434450,207046735
830.86652566,116111555,208280116
832.868763955,116293517,208435264
834.870526204,116866915,209521543
836.872775546,117160020,209755151
838.874527027,117520306,210422600
840.876772609,118038356,211420370
842.878524707,118191841,211532791
844.880810054,118679588,212260567
846.88252231,119038358,212892558
848.884765027,119434835,213283691
850.886523475,120027671,214442730
852.888773848,120139924,214434725
854.890525873,120549529,215127842
856.892766753,121289536,216552881
858.894526589,121401319,216372643
860.896769705,122158907,217729559
862.898524591,122211166,217588107
864.900767583,122599054,218189850
866.902524698,123189500,219293631
868.904772342,123519377,219458531
870.906526896,123920946,220117914
872.908765104,124460069,221108021
874.910523371,124746397,221318390
876.912770404,125181588,222320903
878.914524648,125395192,222342357
880.916773528,125794951,222971380
882.918528552,126337526,223856074
884.920780462,126628584,224021101
886.922524357,126859137,224486958
888.924774508,127414915,225307886
890.926523494,127790836,225882969
892.928771691,128378193,227060923
894.930528319,128538648,226968827
896.932775955,128971639,227642074
898.935077134,81223683,140979497
899.535151215,3803208,3288372
