Time,numa_numa_remote,numa_numa_local,numa_regular_remote,numa_regular_local,numa_reverse_remote,numa_reverse_local,regular_numa_remote,regular_numa_local,regular_regular_remote,regular_regular_local,regular_reverse_remote,regular_reverse_local
412.422048856,0,0,0,0,0,0,24976986,37632427,0,0,0,0
412.422072941,17690321,26697955,0,0,0,0,0,0,0,0,0,0
412.441168284,0,0,0,0,0,0,0,0,114122064,120894982,0,0
412.450981402,0,0,0,0,26299969,18554996,0,0,0,0,0,0
412.45350869,0,0,91884703,131079717,0,0,0,0,0,0,0,0
412.463064149,0,0,0,0,0,0,0,0,0,0,36076810,26457906
414.423845838,17352393,26653535,0,0,0,0,0,0,0,0,0,0
414.424116245,0,0,0,0,0,0,25762817,38921584,0,0,0,0
414.443211486,0,0,0,0,0,0,0,0,111647459,121423345,0,0
414.453209379,0,0,0,0,26116261,18091456,0,0,0,0,0,0
414.455916602,0,0,93974499,130649327,0,0,0,0,0,0,0,0
414.46484561,0,0,0,0,0,0,0,0,0,0,36102306,26234342
416.426077935,17444469,27356330,0,0,0,0,0,0,0,0,0,0
416.426544323,0,0,0,0,0,0,25578031,38821350,0,0,0,0
416.44563155,0,0,0,0,0,0,0,0,111603325,122304014,0,0
416.45498125,0,0,0,0,27095063,18722955,0,0,0,0,0,0
416.457978773,0,0,102746802,128430974,0,0,0,0,0,0,0,0
416.467077253,0,0,0,0,0,0,0,0,0,0,37105357,26772795
418.427844199,18018963,28474191,0,0,0,0,0,0,0,0,0,0
418.429016267,0,0,0,0,0,0,26274754,40192144,0,0,0,0
418.448126641,0,0,0,0,0,0,0,0,111464657,122921619,0,0
418.457204886,0,0,0,0,27081504,18319657,0,0,0,0,0,0
418.460450819,0,0,103507253,128399516,0,0,0,0,0,0,0,0
418.468845851,0,0,0,0,0,0,0,0,0,0,40721072,28479324
420.430071507,17715607,28210268,0,0,0,0,0,0,0,0,0,0
420.431067931,0,0,0,0,0,0,26132990,40199057,0,0,0,0
420.450155771,0,0,0,0,0,0,0,0,111650015,124091249,0,0
420.458981074,0,0,0,0,27598617,18437277,0,0,0,0,0,0
420.462922469,0,0,105521584,127425136,0,0,0,0,0,0,0,0
420.471258062,0,0,0,0,0,0,0,0,0,0,38010998,27095506
422.431846678,18215964,29306107,0,0,0,0,0,0,0,0,0,0
422.433532181,0,0,0,0,0,0,26558346,41064623,0,0,0,0
422.452722712,0,0,0,0,0,0,0,0,112423071,124638101,0,0
422.461213316,0,0,0,0,28672149,18997919,0,0,0,0,0,0
422.464980015,0,0,106658912,127804078,0,0,0,0,0,0,0,0
422.473384566,0,0,0,0,0,0,0,0,0,0,39068049,27804501
424.434128247,17903293,29046645,0,0,0,0,0,0,0,0,0,0
424.435596412,0,0,0,0,0,0,27183117,42379972,0,0,0,0
424.453607969,0,0,0,0,0,0,0,0,110044539,124856162,0,0
424.462979946,0,0,0,0,28573817,18649718,0,0,0,0,0,0
424.467481858,0,0,107744477,126621720,0,0,0,0,0,0,0,0
424.475815497,0,0,0,0,0,0,0,0,0,0,39228915,27735271
426.43584512,17937491,29534705,0,0,0,0,0,0,0,0,0,0
426.438064401,0,0,0,0,0,0,26992366,42199818,0,0,0,0
426.456117981,0,0,0,0,0,0,0,0,106923738,124436018,0,0
426.465213337,0,0,0,0,29634192,19019444,0,0,0,0,0,0
426.469505739,0,0,119972304,115235717,0,0,0,0,0,0,0,0
426.477911511,0,0,0,0,0,0,0,0,0,0,40176777,28136806
428.438075614,18493870,31059896,0,0,0,0,0,0,0,0,0,0
428.440118582,0,0,0,0,0,0,27640339,43487274,0,0,0,0
428.458554612,0,0,0,0,0,0,0,0,103702368,122463931,0,0
428.466979779,0,0,0,0,30056837,19109783,0,0,0,0,0,0
428.471932311,0,0,120736951,115519834,0,0,0,0,0,0,0,0
428.480307117,0,0,0,0,0,0,0,0,0,0,41317555,28906952
430.439841886,18177938,30854407,0,0,0,0,0,0,0,0,0,0
430.442543198,0,0,0,0,0,0,28070016,44359839,0,0,0,0
430.461046697,0,0,0,0,0,0,0,0,84632897,111883765,0,0
430.469215008,0,0,0,0,30356424,19080028,0,0,0,0,0,0
430.474386232,0,0,122584498,116320836,0,0,0,0,0,0,0,0
430.482433674,0,0,0,0,0,0,0,0,0,0,41121274,28579385
432.442079665,18672740,32134488,0,0,0,0,0,0,0,0,0,0
432.444995181,0,0,0,0,0,0,28124244,44633621,0,0,0,0
432.463642717,0,0,0,0,0,0,0,0,85542940,112042947,0,0
432.470979628,0,0,0,0,31493669,19579426,0,0,0,0,0,0
432.476457314,0,0,123962880,114915080,0,0,0,0,0,0,0,0
432.484809768,0,0,0,0,0,0,0,0,0,0,42164072,29219022
434.443844017,18505565,32149079,0,0,0,0,0,0,0,0,0,0
434.447061705,0,0,0,0,0,0,28708034,45779286,0,0,0,0
434.465607641,0,0,0,0,0,0,0,0,86656775,112840189,0,0
434.473210861,0,0,0,0,31385944,19284933,0,0,0,0,0,0
434.478914929,0,0,124147862,116386334,0,0,0,0,0,0,0,0
434.487052616,0,0,0,0,0,0,0,0,0,0,42299867,29247337
436.446079333,18586332,32802133,0,0,0,0,0,0,0,0,0,0
436.449519042,0,0,0,0,0,0,28532005,45613773,0,0,0,0
436.467860719,0,0,0,0,0,0,0,0,86643530,112972218,0,0
436.474980138,0,0,0,0,31990832,19346103,0,0,0,0,0,0
436.480980802,0,0,127908345,108762055,0,0,0,0,0,0,0,0
436.488845984,0,0,0,0,0,0,0,0,0,0,42906868,29458771
438.447843226,19031961,34053892,0,0,0,0,0,0,0,0,0,0
438.451595759,0,0,0,0,0,0,28804509,46256572,0,0,0,0
438.469609201,0,0,0,0,0,0,0,0,89088740,112801250,0,0
438.477207509,0,0,0,0,33331174,19940662,0,0,0,0,0,0
438.483442103,0,0,130296236,107671267,0,0,0,0,0,0,0,0
438.491072558,0,0,0,0,0,0,0,0,0,0,44294047,30260381
440.450070934,18799945,34080371,0,0,0,0,0,0,0,0,0,0
440.45406676,0,0,0,0,0,0,29662418,47987780,0,0,0,0
440.471855193,0,0,0,0,0,0,0,0,102201392,122249062,0,0
440.478978645,0,0,0,0,33383258,19678556,0,0,0,0,0,0
440.485503498,0,0,132241837,105065329,0,0,0,0,0,0,0,0
440.492843673,0,0,0,0,0,0,0,0,0,0,44132083,29978289
442.451845484,18851741,34672950,0,0,0,0,0,0,0,0,0,0
442.456120588,0,0,0,0,0,0,29501080,47815768,0,0,0,0
442.473608422,0,0,0,0,0,0,0,0,102742185,122530351,0,0
442.481212247,0,0,0,0,34470743,20106097,0,0,0,0,0,0
442.487931644,0,0,135622576,95144355,0,0,0,0,0,0,0,0
442.495067779,0,0,0,0,0,0,0,0,0,0,45397612,30729658
444.454076212,19351028,36229614,0,0,0,0,0,0,0,0,0,0
444.458540716,0,0,0,0,0,0,30328407,49426314,0,0,0,0
444.475854755,0,0,0,0,0,0,0,0,106814440,125239861,0,0
444.482980689,0,0,0,0,34323820,19830370,0,0,0,0,0,0
444.490381267,0,0,136963916,95035659,0,0,0,0,0,0,0,0
444.497388396,0,0,0,0,0,0,0,0,0,0,46019670,31018799
446.45584507,19135355,35992238,0,0,0,0,0,0,0,0,0,0
446.461000113,0,0,0,0,0,0,30197402,49315723,0,0,0,0
446.477611427,0,0,0,0,0,0,0,0,112870719,129493156,0,0
446.485208869,0,0,0,0,34807816,19913219,0,0,0,0,0,0
446.492459757,0,0,130265882,110891681,0,0,0,0,0,0,0,0
446.49977746,0,0,0,0,0,0,0,0,0,0,46380494,31088088
448.458074062,19639692,37667352,0,0,0,0,0,0,0,0,0,0
448.463069893,0,0,0,0,0,0,30555717,50083080,0,0,0,0
448.479864611,0,0,0,0,0,0,0,0,113613200,129580636,0,0
448.486979465,0,0,0,0,36290388,20402759,0,0,0,0,0,0
448.494922304,0,0,125419393,121261366,0,0,0,0,0,0,0,0
448.501919471,0,0,0,0,0,0,0,0,0,0,46963040,31378130
450.459843777,19402910,37670141,0,0,0,0,0,0,0,0,0,0
450.465532464,0,0,0,0,0,0,31278319,51555501,0,0,0,0
450.481609103,0,0,0,0,0,0,0,0,119497576,130680755,0,0
450.489207607,0,0,0,0,36218590,20182509,0,0,0,0,0,0
450.496961193,0,0,125774831,121033039,0,0,0,0,0,0,0,0
450.504328954,0,0,0,0,0,0,0,0,0,0,47610466,31648911
452.462077168,19414535,38165828,0,0,0,0,0,0,0,0,0,0
452.467595041,0,0,0,0,0,0,31230710,51603297,0,0,0,0
452.483864949,0,0,0,0,0,0,0,0,121318546,131500885,0,0
452.490978501,0,0,0,0,37107782,20436153,0,0,0,0,0,0
452.499208892,0,0,118680815,130386453,0,0,0,0,0,0,0,0
452.506439353,0,0,0,0,0,0,0,0,0,0,48461847,32033853
454.463843636,19855717,39810370,0,0,0,0,0,0,0,0,0,0
454.470036052,0,0,0,0,0,0,31829796,52785530,0,0,0,0
454.485607708,0,0,0,0,0,0,0,0,121813282,131357653,0,0
454.493181276,0,0,0,0,37918332,20546170,0,0,0,0,0,0
454.499910273,0,0,118482052,130232281,0,0,0,0,0,0,0,0
454.508852486,0,0,0,0,0,0,0,0,0,0,49228277,32344240
456.466120365,19622681,39645771,0,0,0,0,0,0,0,0,0,0
456.472117057,0,0,0,0,0,0,32178953,53539971,0,0,0,0
456.487923502,0,0,0,0,0,0,0,0,122643145,131461838,0,0
456.494979025,0,0,0,0,38038521,20420311,0,0,0,0,0,0
456.502191254,0,0,119417145,130906632,0,0,0,0,0,0,0,0
456.511298513,0,0,0,0,0,0,0,0,0,0,49925727,32706211
458.46784591,20037513,41245792,0,0,0,0,0,0,0,0,0,0
458.474547256,0,0,0,0,0,0,32217892,53680375,0,0,0,0
458.489610251,0,0,0,0,0,0,0,0,123078220,131626414,0,0
458.497211068,0,0,0,0,39491245,20983198,0,0,0,0,0,0
458.504456664,0,0,119900046,130923697,0,0,0,0,0,0,0,0
458.51339155,0,0,0,0,0,0,0,0,0,0,50918706,33172953
460.470103996,19877798,41299050,0,0,0,0,0,0,0,0,0,0
460.477005569,0,0,0,0,0,0,33102646,55514274,0,0,0,0
460.491858104,0,0,0,0,0,0,0,0,120276853,130299324,0,0
460.498979533,0,0,0,0,39278986,20740347,0,0,0,0,0,0
460.506923439,0,0,120181486,132193893,0,0,0,0,0,0,0,0
460.515796537,0,0,0,0,0,0,0,0,0,0,52282018,33922205
462.472388076,19905266,41815687,0,0,0,0,0,0,0,0,0,0
462.479071366,0,0,0,0,0,0,32954366,55296648,0,0,0,0
462.493610808,0,0,0,0,0,0,0,0,118277211,130737946,0,0
462.501214415,0,0,0,0,39970546,20772681,0,0,0,0,0,0
462.509111315,0,0,121898517,129078207,0,0,0,0,0,0,0,0
462.517911041,0,0,0,0,0,0,0,0,0,0,52478714,33896123
464.474819926,20295768,43208970,0,0,0,0,0,0,0,0,0,0
464.4815462,0,0,0,0,0,0,33307325,55957540,0,0,0,0
464.495872896,0,0,0,0,0,0,0,0,118493352,130592164,0,0
464.5029788,0,0,0,0,41517683,21217219,0,0,0,0,0,0
464.511569559,0,0,123282639,130362522,0,0,0,0,0,0,0,0
464.520310838,0,0,0,0,0,0,0,0,0,0,53335289,34310516
466.476915189,20105714,43119032,0,0,0,0,0,0,0,0,0,0
466.48359601,0,0,0,0,0,0,34145881,57807564,0,0,0,0
466.497609336,0,0,0,0,0,0,0,0,118952421,130118806,0,0
466.505199844,0,0,0,0,41151583,20933647,0,0,0,0,0,0
466.514138494,0,0,122005902,131104680,0,0,0,0,0,0,0,0
466.522438812,0,0,0,0,0,0,0,0,0,0,54668195,35030700
468.484599576,20318523,43992258,0,0,0,0,0,0,0,0,0,0
468.486070311,0,0,0,0,0,0,33992033,57604320,0,0,0,0
468.500120481,0,0,0,0,0,0,0,0,111321328,125801309,0,0
468.506980659,0,0,0,0,42829261,21448264,0,0,0,0,0,0
468.516451302,0,0,125315905,130525567,0,0,0,0,0,0,0,0
468.524820069,0,0,0,0,0,0,0,0,0,0,54767161,35005752
470.486844217,20531400,45107992,0,0,0,0,0,0,0,0,0,0
470.488117022,0,0,0,0,0,0,34757052,59200137,0,0,0,0
470.502156188,0,0,0,0,0,0,0,0,107699349,122502065,0,0
470.509207694,0,0,0,0,42513620,21136042,0,0,0,0,0,0
470.518906604,0,0,125818091,130269846,0,0,0,0,0,0,0,0
470.527249136,0,0,0,0,0,0,0,0,0,0,56328111,35841106
472.490544766,0,0,0,0,0,0,34782150,59331146,0,0,0,0
472.491841185,20469008,45474285,0,0,0,0,0,0,0,0,0,0
472.504656909,0,0,0,0,0,0,0,0,100700571,116468952,0,0
472.51098122,0,0,0,0,43074055,21216781,0,0,0,0,0,0
472.520983374,0,0,120265123,133310582,0,0,0,0,0,0,0,0
472.529390875,0,0,0,0,0,0,0,0,0,0,56312806,35766802
474.493007799,0,0,0,0,0,0,35066194,59964029,0,0,0,0
474.49409043,20833326,47017549,0,0,0,0,0,0,0,0,0,0
474.5066897,0,0,0,0,0,0,0,0,101481039,116521646,0,0
474.513213663,0,0,0,0,44932102,21676771,0,0,0,0,0,0
474.523450939,0,0,115553090,138211970,0,0,0,0,0,0,0,0
474.531803094,0,0,0,0,0,0,0,0,0,0,56867935,36072661
476.495067901,0,0,0,0,0,0,35909226,61811019,0,0,0,0
476.495844718,20609458,46787976,0,0,0,0,0,0,0,0,0,0
476.509196857,0,0,0,0,0,0,0,0,105206870,117768704,0,0
476.514979316,0,0,0,0,44467283,21400392,0,0,0,0,0,0
476.525500223,0,0,116384487,138455947,0,0,0,0,0,0,0,0
476.532846224,0,0,0,0,0,0,0,0,0,0,58486770,36937581
478.497541459,0,0,0,0,0,0,35770610,61426615,0,0,0,0
478.498080279,20722945,47385918,0,0,0,0,0,0,0,0,0,0
478.511209669,0,0,0,0,0,0,0,0,103622563,116951234,0,0
478.517213415,0,0,0,0,45723839,21721351,0,0,0,0,0,0
478.527931231,0,0,112724341,143812388,0,0,0,0,0,0,0,0
478.535079851,0,0,0,0,0,0,0,0,0,0,58398719,36832734
480.499594636,0,0,0,0,0,0,36347845,62674882,0,0,0,0
480.499845622,21116510,49002487,0,0,0,0,0,0,0,0,0,0
480.513613816,0,0,0,0,0,0,0,0,107832376,120369701,0,0
480.518982302,0,0,0,0,46480545,21839630,0,0,0,0,0,0
480.530386685,0,0,112726711,145146789,0,0,0,0,0,0,0,0
480.536846541,0,0,0,0,0,0,0,0,0,0,59576559,37457426
482.502059011,0,0,0,0,0,0,36845719,63709062,0,0,0,0
482.502085526,20922274,48860905,0,0,0,0,0,0,0,0,0,0
482.51589862,0,0,0,0,0,0,0,0,125314124,134629974,0,0
482.521221056,0,0,0,0,46741651,21682568,0,0,0,0,0,0
482.531914961,0,0,112287741,146549514,0,0,0,0,0,0,0,0
482.539079099,0,0,0,0,0,0,0,0,0,0,60516690,37940477
484.503844852,21280530,50353003,0,0,0,0,0,0,0,0,0,0
484.504121572,0,0,0,0,0,0,37052468,64252698,0,0,0,0
484.518163364,0,0,0,0,0,0,0,0,125707125,135099078,0,0
484.522980743,0,0,0,0,48568549,22165994,0,0,0,0,0,0
484.53416265,0,0,110968032,149157011,0,0,0,0,0,0,0,0
484.540846078,0,0,0,0,0,0,0,0,0,0,61120049,38159566
486.506082157,21197971,50390211,0,0,0,0,0,0,0,0,0,0
486.506543189,0,0,0,0,0,0,37954723,65981249,0,0,0,0
486.52074875,0,0,0,0,0,0,0,0,126780964,135933177,0,0
486.525489987,0,0,0,0,48137131,21908348,0,0,0,0,0,0
486.535913004,0,0,111499707,149696129,0,0,0,0,0,0,0,0
486.543319505,0,0,0,0,0,0,0,0,0,0,61806101,38483442
488.507844713,21317990,51024487,0,0,0,0,0,0,0,0,0,0
488.509091341,0,0,0,0,0,0,37786715,65693502,0,0,0,0
488.521612477,0,0,0,0,0,0,0,0,127298190,135920977,0,0
488.5280392,0,0,0,0,48817480,22008384,0,0,0,0,0,0
488.538205511,0,0,111864060,149049760,0,0,0,0,0,0,0,0
488.545392056,0,0,0,0,0,0,0,0,0,0,62570665,38777461
490.510083266,21603120,52511811,0,0,0,0,0,0,0,0,0,0
490.510519993,0,0,0,0,0,0,38280998,66870938,0,0,0,0
490.523860742,0,0,0,0,0,0,0,0,132927742,138627422,0,0
490.530536793,0,0,0,0,50796162,22475238,0,0,0,0,0,0
490.540455318,0,0,111965452,149883936,0,0,0,0,0,0,0,0
490.547864292,0,0,0,0,0,0,0,0,0,0,63475176,39184747
492.511843402,21437329,52672178,0,0,0,0,0,0,0,0,0,0
492.512758912,0,0,0,0,0,0,39146989,68648360,0,0,0,0
492.526157675,0,0,0,0,0,0,0,0,134481392,138635237,0,0
492.533011586,0,0,0,0,50453586,22231474,0,0,0,0,0,0
492.542939548,0,0,112343431,149670340,0,0,0,0,0,0,0,0
492.549917697,0,0,0,0,0,0,0,0,0,0,64322180,39590965
494.514087122,21671463,53703849,0,0,0,0,0,0,0,0,0,0
494.514522936,0,0,0,0,0,0,38997260,68246987,0,0,0,0
494.528654232,0,0,0,0,0,0,0,0,135314427,139040756,0,0
494.534981919,0,0,0,0,51951409,22461890,0,0,0,0,0,0
494.544977409,0,0,112782826,150459215,0,0,0,0,0,0,0,0
494.552390419,0,0,0,0,0,0,0,0,0,0,65913987,40339757
496.515845208,21755773,54811972,0,0,0,0,0,0,0,0,0,0
496.516765038,0,0,0,0,0,0,39800650,70112088,0,0,0,0
496.530685123,0,0,0,0,0,0,0,0,136378631,139216937,0,0
496.537213905,0,0,0,0,51952626,22375292,0,0,0,0,0,0
496.54744307,0,0,113629927,150644327,0,0,0,0,0,0,0,0
496.554441008,0,0,0,0,0,0,0,0,0,0,66171767,40441019
498.518078097,21768675,55164893,0,0,0,0,0,0,0,0,0,0
498.518521697,0,0,0,0,0,0,39812482,69897161,0,0,0,0
498.53319292,0,0,0,0,0,0,0,0,137563391,141490996,0,0
498.5389793,0,0,0,0,52648055,22476532,0,0,0,0,0,0
498.549503868,0,0,114286151,151308144,0,0,0,0,0,0,0,0
498.556870497,0,0,0,0,0,0,0,0,0,0,67056202,40826073
500.51984828,22106651,56963884,0,0,0,0,0,0,0,0,0,0
500.520758354,0,0,0,0,0,0,40164722,70655582,0,0,0,0
500.535217967,0,0,0,0,0,0,0,0,137692722,141617985,0,0
500.541214463,0,0,0,0,54309258,22889894,0,0,0,0,0,0
500.551937294,0,0,114998098,151968205,0,0,0,0,0,0,0,0
500.559337947,0,0,0,0,0,0,0,0,0,0,67721825,41160578
502.52208475,21951509,56740473,0,0,0,0,0,0,0,0,0,0
502.522521423,0,0,0,0,0,0,41089533,72602485,0,0,0,0
502.537632489,0,0,0,0,0,0,0,0,138597861,142070606,0,0
502.542982305,0,0,0,0,53924354,22662203,0,0,0,0,0,0
502.554399951,0,0,115664378,152179947,0,0,0,0,0,0,0,0
502.561396918,0,0,0,0,0,0,0,0,0,0,68641976,41597619
504.523846744,22096447,57746666,0,0,0,0,0,0,0,0,0,0
504.524760953,0,0,0,0,0,0,40977989,72382618,0,0,0,0
504.540142257,0,0,0,0,0,0,0,0,139037900,142158954,0,0
504.545216469,0,0,0,0,55059137,22997430,0,0,0,0,0,0
504.556457024,0,0,116523474,152304018,0,0,0,0,0,0,0,0
504.563859527,0,0,0,0,0,0,0,0,0,0,69449450,42017148
506.526082694,22442859,59501276,0,0,0,0,0,0,0,0,0,0
506.526520907,0,0,0,0,0,0,41683461,73948566,0,0,0,0
506.542202365,0,0,0,0,0,0,0,0,139174461,141662980,0,0
506.546980345,0,0,0,0,56438760,23107676,0,0,0,0,0,0
506.559034202,0,0,109987940,149092293,0,0,0,0,0,0,0,0
506.5659205,0,0,0,0,0,0,0,0,0,0,70800773,42692237
508.527851633,22260383,59271741,0,0,0,0,0,0,0,0,0,0
508.528753328,0,0,0,0,0,0,41974891,74614097,0,0,0,0
508.544703245,0,0,0,0,0,0,0,0,140501223,141115387,0,0
508.549217571,0,0,0,0,56203799,23034863,0,0,0,0,0,0
508.561511012,0,0,107291721,149316714,0,0,0,0,0,0,0,0
508.568389852,0,0,0,0,0,0,0,0,0,0,71526349,43064471
510.530092801,22536631,61187833,0,0,0,0,0,0,0,0,0,0
510.530521986,0,0,0,0,0,0,42322597,75182291,0,0,0,0
510.547206286,0,0,0,0,0,0,0,0,140937788,141488844,0,0
510.55098084,0,0,0,0,58081089,23336372,0,0,0,0,0,0
510.563935129,0,0,107801820,150689365,0,0,0,0,0,0,0,0
510.570444029,0,0,0,0,0,0,0,0,0,0,72359586,43520972
512.531845619,22457018,60879081,0,0,0,0,0,0,0,0,0,0
512.532764845,0,0,0,0,0,0,43283971,77247598,0,0,0,0
512.549613075,0,0,0,0,0,0,0,0,140756849,141745842,0,0
512.553221465,0,0,0,0,57952889,23210397,0,0,0,0,0,0
512.566387594,0,0,109144927,149712135,0,0,0,0,0,0,0,0
512.572865478,0,0,0,0,0,0,0,0,0,0,73200420,43948271
514.53407252,22492619,61750218,0,0,0,0,0,0,0,0,0,0
514.53452264,0,0,0,0,0,0,43275060,77025898,0,0,0,0
514.55212767,0,0,0,0,0,0,0,0,140848835,143254505,0,0
514.554981822,0,0,0,0,58760579,23278544,0,0,0,0,0,0
514.568458422,0,0,129786088,144534150,0,0,0,0,0,0,0,0
514.575332965,0,0,0,0,0,0,0,0,0,0,74098724,44385576
516.535846736,22823959,63751888,0,0,0,0,0,0,0,0,0,0
516.536761972,0,0,0,0,0,0,43677040,77882204,0,0,0,0
516.554154219,0,0,0,0,0,0,0,0,141009393,143251374,0,0
516.557217704,0,0,0,0,60364350,23497031,0,0,0,0,0,0
516.570928484,0,0,130180335,146146030,0,0,0,0,0,0,0,0
516.5773874,0,0,0,0,0,0,0,0,0,0,74935078,44811652
518.538080458,22644817,63431669,0,0,0,0,0,0,0,0,0,0
518.538521272,0,0,0,0,0,0,44492518,79770968,0,0,0,0
518.55662498,0,0,0,0,0,0,0,0,140852660,141605825,0,0
518.558986756,0,0,0,0,60259349,23452931,0,0,0,0,0,0
518.571914047,0,0,120142255,147437250,0,0,0,0,0,0,0,0
518.579847391,0,0,0,0,0,0,0,0,0,0,75994081,45374453
520.539844621,22882468,64659604,0,0,0,0,0,0,0,0,0,0
520.540820261,0,0,0,0,0,0,44561063,79754379,0,0,0,0
520.559198559,0,0,0,0,0,0,0,0,140982628,141651705,0,0
520.561515683,0,0,0,0,61812977,23742863,0,0,0,0,0,0
520.574429381,0,0,96176367,144381453,0,0,0,0,0,0,0,0
520.581919988,0,0,0,0,0,0,0,0,0,0,76853841,45850384
522.542070458,23061627,65901372,0,0,0,0,0,0,0,0,0,0
522.542520564,0,0,0,0,0,0,45337241,81440340,0,0,0,0
522.561631643,0,0,0,0,0,0,0,0,141032784,141496785,0,0
522.563529399,0,0,0,0,61843788,23648242,0,0,0,0,0,0
522.576460138,0,0,109520902,151268252,0,0,0,0,0,0,0,0
522.584391232,0,0,0,0,0,0,0,0,0,0,77788139,46268537
524.543844046,23007272,66062772,0,0,0,0,0,0,0,0,0,0
524.544749116,0,0,0,0,0,0,45442573,81557724,0,0,0,0
524.563875522,0,0,0,0,0,0,0,0,141784764,141852779,0,0
524.565983311,0,0,0,0,62751890,23741122,0,0,0,0,0,0
524.579026834,0,0,114128785,149873469,0,0,0,0,0,0,0,0
524.586445774,0,0,0,0,0,0,0,0,0,0,78791523,46790360
526.546084015,23315843,68084961,0,0,0,0,0,0,0,0,0,0
526.546522057,0,0,0,0,0,0,45815143,82278692,0,0,0,0
526.565610432,0,0,0,0,0,0,0,0,142281957,142276153,0,0
526.568053448,0,0,0,0,64622526,24131749,0,0,0,0,0,0
526.581510264,0,0,115464428,148998306,0,0,0,0,0,0,0,0
526.588868898,0,0,0,0,0,0,0,0,0,0,79677397,47197055
528.547844402,23285036,67883303,0,0,0,0,0,0,0,0,0,0
528.548759535,0,0,0,0,0,0,46580897,83957630,0,0,0,0
528.567855347,0,0,0,0,0,0,0,0,143520890,143200927,0,0
528.570527948,0,0,0,0,64472379,23970374,0,0,0,0,0,0
528.58393468,0,0,116604572,149827880,0,0,0,0,0,0,0,0
528.591343665,0,0,0,0,0,0,0,0,0,0,80603255,47715298
530.550069906,23286099,68922245,0,0,0,0,0,0,0,0,0,0
530.550522101,0,0,0,0,0,0,46698626,84210882,0,0,0,0
530.570155536,0,0,0,0,0,0,0,0,143844079,144520154,0,0
530.572572586,0,0,0,0,66231232,24189148,0,0,0,0,0,0
530.586394569,0,0,127527692,152122988,0,0,0,0,0,0,0,0
530.593392718,0,0,0,0,0,0,0,0,0,0,81751330,48226163
532.551848399,23537327,71037148,0,0,0,0,0,0,0,0,0,0
532.552763037,0,0,0,0,0,0,47203839,85431859,0,0,0,0
532.572622995,0,0,0,0,0,0,0,0,143296745,144623757,0,0
532.575006933,0,0,0,0,66997246,24386596,0,0,0,0,0,0
532.588459721,0,0,128411399,151875226,0,0,0,0,0,0,0,0
532.595856311,0,0,0,0,0,0,0,0,0,0,82305182,48494297
534.554088733,23441461,70714764,0,0,0,0,0,0,0,0,0,0
534.554522459,0,0,0,0,0,0,47491134,85977343,0,0,0,0
534.574676641,0,0,0,0,0,0,0,0,145626376,144829825,0,0
534.5774697,0,0,0,0,67637729,24312264,0,0,0,0,0,0
534.590921193,0,0,123529761,151978119,0,0,0,0,0,0,0,0
534.597917165,0,0,0,0,0,0,0,0,0,0,83092019,48918680
536.555844048,23801163,73621773,0,0,0,0,0,0,0,0,0,0
536.556759775,0,0,0,0,0,0,47776553,86540950,0,0,0,0
536.577163234,0,0,0,0,0,0,0,0,145629314,144459858,0,0
536.579527261,0,0,0,0,69586726,24618925,0,0,0,0,0,0
536.592979314,0,0,118031624,151956630,0,0,0,0,0,0,0,0
536.60039154,0,0,0,0,0,0,0,0,0,0,83990102,49305580
538.558069126,23694774,72502482,0,0,0,0,0,0,0,0,0,0
538.558523714,0,0,0,0,0,0,48582274,88278065,0,0,0,0
538.579203758,0,0,0,0,0,0,0,0,146270379,144977360,0,0
538.581994129,0,0,0,0,69216632,24466005,0,0,0,0,0,0
538.595451895,0,0,118558923,152446584,0,0,0,0,0,0,0,0
538.602440913,0,0,0,0,0,0,0,0,0,0,84745901,49710132
540.559844584,23704801,73337050,0,0,0,0,0,0,0,0,0,0
540.560765162,0,0,0,0,0,0,48704007,88397518,0,0,0,0
540.581634287,0,0,0,0,0,0,0,0,146398982,145090466,0,0
540.584051691,0,0,0,0,69661966,24530460,0,0,0,0,0,0
540.597499185,0,0,137135370,150648960,0,0,0,0,0,0,0,0
540.604871052,0,0,0,0,0,0,0,0,0,0,85509786,50119690
542.562075337,23992171,75361350,0,0,0,0,0,0,0,0,0,0
542.562524556,0,0,0,0,0,0,49090788,89216160,0,0,0,0
542.58410748,0,0,0,0,0,0,0,0,146528743,145152787,0,0
542.586511333,0,0,0,0,71745955,24816346,0,0,0,0,0,0
542.599932621,0,0,140551350,150872893,0,0,0,0,0,0,0,0
542.607332498,0,0,0,0,0,0,0,0,0,0,86276220,50471202
544.563847427,23928534,75107379,0,0,0,0,0,0,0,0,0,0
544.564776512,0,0,0,0,0,0,49932845,91086048,0,0,0,0
544.586064262,0,0,0,0,0,0,0,0,144546688,148642625,0,0
544.588577394,0,0,0,0,71489973,24720693,0,0,0,0,0,0
544.602398361,0,0,142138035,149076589,0,0,0,0,0,0,0,0
544.609395297,0,0,0,0,0,0,0,0,0,0,87287583,50926459
546.56608725,24067111,76488426,0,0,0,0,0,0,0,0,0,0
546.566521672,0,0,0,0,0,0,49943851,90898837,0,0,0,0
546.588531027,0,0,0,0,0,0,0,0,144616751,148928661,0,0
546.591006465,0,0,0,0,73815523,24950355,0,0,0,0,0,0
546.604459533,0,0,146966275,145580550,0,0,0,0,0,0,0,0
546.61187223,0,0,0,0,0,0,0,0,0,0,88200259,51424788
