BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
2025-01-13, 22:19:01, bst, 1024, 40, regular, regular, 20, 100, 90000, 1531337, 1520882, 3052219
2025-01-13, 22:32:33, bst, 1024, 40, split, numa, 20, 0, 90000, 1791475, 1795618, 3587093
2025-01-13, 22:46:13, bst, 1024, 40, split, numa, 20, 20, 90000, 1810043, 1774555, 3584598
2025-01-13, 22:59:53, bst, 1024, 40, split, numa, 20, 100, 90000, 1744707, 1748677, 3493384
2025-01-13, 23:13:34, bst, 1024, 40, split, regular, 20, 0, 90000, 1571824, 1540604, 3112428
2025-01-13, 23:27:06, bst, 1024, 40, split, regular, 20, 20, 90000, 1588143, 1527222, 3115365
2025-01-13, 23:40:37, bst, 1024, 40, split, regular, 20, 100, 90000, 1377263, 1331023, 2708286




BST Results
Date, Time, DS_name, num_DS, num_threads, thread_config, DS_config, duration, crossover,keyspace, Op0, Op1, TotalOps
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:39:52, bst, 128, 20, numa, numa, 20, 0, 90000, 1496409, 1446193, 2942602
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:41:53, bst, 128, 20, numa, numa, 20, 20, 90000, 1493761, 1444375, 2938136
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:43:53, bst, 128, 20, numa, numa, 20, 100, 90000, 1417452, 1362357, 2779809
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:45:55, bst, 128, 20, numa, regular, 20, 0, 90000, 1493921, 1477873, 2971794
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:47:54, bst, 128, 20, numa, regular, 20, 20, 90000, 1481841, 1468544, 2950385
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:49:53, bst, 128, 20, numa, regular, 20, 100, 90000, 1380102, 1366243, 2746345
Date, Time, DS, num_DS, num_threads, thread_config, DS_config, duration, crossover, keyspace, ops0, ops1, total_ops
2025-01-18, 17:51:52, bst, 128, 20, regular, numa, 20, 0, 90000, 1236142, 1214366, 2450508
