Time,Remote DRAM Accesses,Local DRAM Accesses
640.675846695,146635851,144349885
642.678084733,146801509,145627029
644.679845853,146311040,146855309
646.682081077,146627839,147507518
648.683845459,147544561,146454467
650.686118342,148411496,147034873
652.687844213,147789561,147951720
654.690085282,147567526,149427844
656.691848925,147267012,150666894
658.694082002,148150042,150158628
660.695844981,148959382,149897542
662.698081107,149518949,149798453
664.699845469,149874671,150761350
666.702089087,149306361,151182421
668.703845106,149842235,151274011
670.706079565,156804355,152821161
672.707848752,159715333,152260448
674.71009007,160322212,152445479
676.711845287,162184225,150819899
678.714078548,162783439,151486509
680.715844477,162977656,151722293
682.718125821,163560876,152184876
684.71984417,163968379,152439837
686.722091741,164393139,152442863
688.72384957,164342778,152740581
690.726086782,165267269,151797901
692.727846169,165037231,152682895
694.730081094,164870354,154329159
696.731845128,165119374,154996336
698.734077738,165714125,154622234
700.73584621,165577285,155999194
702.738077302,165955258,156186293
704.739847691,166548444,155817053
706.742097506,167007997,155509243
708.743845543,167403938,155826657
710.746082374,168020303,155691332
712.747844751,168474478,155379851
714.750119365,39818944,37209418
716.156297663,4642475,4403126
